date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,inflation
2009-04-30,0.0125504606148432,0.0036511111111111,0.0088993495037321,-0.0354015926091201,-0.0006731923908806,-0.0214437441191378,0.00050536830489,-0.007040076663769,-0.0490961645833914,0.0591133210438953,0.2047745509043146,20.48,3.43704910602874
2009-05-29,-0.123258963939789,0.0036,-0.126858963939789,-0.0182747577820912,-0.0200717445621244,0.0565305131506121,-0.0357324804882667,-0.0132368931455562,0.0807011687873424,0.0654281991656316,0.2266499304052192,22.66,3.43704910602874
2009-06-30,-0.177694863872209,0.0038319444444444,-0.181526808316653,0.0025742238323508,-0.0506120617334997,0.121286400435628,-0.0146457681281723,-0.0876307579201617,0.237008463091399,0.0774745658186477,0.2683797685844738,26.84,3.43704910602874
2009-07-31,-0.0212336051045729,0.0029166666666666,-0.0241502717712395,0.0244652593464397,-0.0062157865434192,-0.024127236234412,-0.0573782415215413,-0.039016457409306,-0.001334925165425,0.0775317856228518,0.2685779838006353,26.86,3.43704910602874
2009-08-31,0.0369055811089783,0.0027125,0.0341930811089783,-0.143945327289259,0.0715355395358732,0.0414796043107789,-0.113544539044169,-0.018983305877119,0.0848912642817197,0.0807346140508761,0.2796729069311633,27.97,3.43704910602874
2009-09-30,-0.0565455815578066,0.0013777777777777,-0.0579233593355843,0.19193143232676,-0.0368927626238355,-0.0555053572139519,0.175545267774588,-0.0719924538319549,0.0406658341387971,0.0764475008207573,0.2648219110664302,26.48,-0.494460544377991
2009-10-30,0.0281847092491605,0.0010888888888888,0.0270958203602716,-0.0036373458323292,-0.0042300979871359,0.0212502018349989,-0.008824475985766,-0.0125221071439657,0.0078506931854385,0.0761418576122702,0.2637631319342543,26.38,-0.494460544377991
2009-11-30,0.0144964065042993,0.0006010555555555,0.0138953509487437,-0.0224214843133277,0.0985014116113898,-0.246685010776679,-0.0160833448748701,0.0546990642402176,-0.193502500112066,0.0773801462490658,0.2680526896009846,26.81,-0.494460544377991
2009-12-30,0.217224489795918,0.000835,0.216389489795918,-0.0660742692451138,0.126190994730444,-0.303318723869537,0.041484681840611,0.165938524371973,-0.351698819648788,0.1041177621909733,0.3606745081702794,36.07,-0.494460544377991
2010-01-29,0.0285316063717186,0.0003444444444444,0.0281871619272742,0.034843560078266,0.0124801950146391,-0.0965754547476443,0.0626556057115744,0.0039390345137954,-0.0055104618532858,0.1042364496479814,0.3610856535817976,36.11,-0.494460544377991
